"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;לחמניות חמות.;"  כמעט בו זמנית צץ לו***לחמניות חמות.***בד.  השניה מכריזה: ";3333;3346;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_9196A1FB-E7D7-4D50-B41A-41FE9E58C57C;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;דירת חדר מתקופת חרושצ'וב בבניין ישן אפור בן חמש קומות בעיר אגמים,;" מחוז מוסקבה שכתובתו סמטת השדה***דירת חדר מתקופת חרושצ'וב בבניין ישן אפור בן חמש קומות בעיר אגמים,***בלב כמה פעמים: """;9760;9825;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_74A30387-6448-4FFA-B216-6E41D3E01C6E;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;האדם מביט בחלון, וכמעט ולא רואה דבר;", מלבד היער וסממנים המעידים***האדם מביט בחלון, וכמעט ולא רואה דבר***.  הקרון גדוש באנשים.  ";6341;6376;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_ABD6F80B-66C9-4E0E-854D-31F3A679F262;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;הקרון גדוש באנשים;".  האדם מביט בחלון,***הקרון גדוש באנשים***.  עוד נוסעים עולים.  ";6321;6338;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_16DC1417-70EB-4046-B4B9-D58EF41735F4;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;משקה כהלי חזק;", כלומר, משוחחים.***משקה כהלי חזק***חברו של האדם, שותים ";10015;10028;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_966BDA44-9BA2-4774-A9E3-A3C154FF2F24;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;הוא מתעורר לרגע קט כשהאוטובוס חולף;" על יד כנסייה גבוהה ויפה***הוא מתעורר לרגע קט כשהאוטובוס חולף***ונרדם טרם תחילת הנסיעה.  ";12000;12034;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_A9D9704B-652D-4779-B334-02E8977680CC;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;מעט בו זמנית צץ לו בקרון סוחר זריז עם עטי כתיבה אוטומטיים, עטי כתיבה אוטומטיים, צועק הסוחר הזריז, עטי כתיבה, עטי כתיבה, נכנס ויוצא, יוצא ונכנס.;"

בכניסה לתחנת ""שִרְיוֺנִיצִי""***מעט בו זמנית צץ לו בקרון סוחר זריז עם עטי כתיבה אוטומטיים, עטי כתיבה אוטומטיים, צועק הסוחר הזריז, עטי כתיבה, עטי כתיבה, נכנס ויוצא, יוצא ונכנס.***: לחמניות חמות.  כ";3349;3492;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_352A81E2-0B38-4381-A3EA-64C344E1E05F;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;מלבד היער וסממנים המעידים על הנוכחות האנושית שלפרקים צצים בין העצים;".

תחנת ביניים ""קֵרֶחוֺבְסְקִי***מלבד היער וסממנים המעידים על הנוכחות האנושית שלפרקים צצים בין העצים***וכמעט ולא רואה דבר, ";6378;6445;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_9156281F-A81B-4B9E-8C68-210FF2512814;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;אישה מבוגרת אחת אומרת לאישה המבוגרת השניה: הנה, תראי, גנבו הכל, עד הלֶבֶנָה האחרונה, רק את המשטחים השאירו.  כן-כן, עונה האישה המבוגרת השניה לאישה המבוגרת הראשונה.;"

האדם רואה יער, האדם***אישה מבוגרת אחת אומרת לאישה המבוגרת השניה: הנה, תראי, גנבו הכל, עד הלֶבֶנָה האחרונה, רק את המשטחים השאירו.  כן-כן, עונה האישה המבוגרת השניה לאישה המבוגרת הראשונה.***ספוגי מים הנערמים מסביב.

";6770;6932;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_309AF357-C3F8-416A-A6B9-0927E4CFFC2F;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;שוב נרדם ומתעורר סופית רק לקראת הכניסה לפיסגובו;, כשהאוטובוס פונה מנתיב סובב***שוב נרדם ומתעורר סופית רק לקראת הכניסה לפיסגובו***גבוהה ויפה של שריוניצי ו;12072;12119;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_4A58CF0D-0C6F-4FB6-9539-6D20FFE42C30;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"בכניסה לתחנת ""שִרְיוֺנִיצִי"" האדם רואה בניין רעוע להחריד, בנוי מלבנים אדומות.
";"
האדם רואה אסופת מוניות שירות***בכניסה לתחנת ""שִרְיוֺנִיצִי"" האדם רואה בניין רעוע להחריד, בנוי מלבנים אדומות.
***ויוצא, יוצא ונכנס.

";3496;3575;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_6CF56367-0387-432F-BE06-8E344C8490F0;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;בניין מודרני יפה ועגול הצבוע בגוון כחול-אפור.;"  תחנות כאלו נבנו במחצית הראשונה***בניין מודרני יפה ועגול הצבוע בגוון כחול-אפור.***.  בניין התחנה המרכזית הוא ";11547;11592;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_EF7E369B-A265-400A-9901-F241CCDC6FC3;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;האדם רואה יער.;"

הפקח, ברנש עליז,***האדם רואה יער.***.

האדם רואה יער, ";6951;6965;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_8F139773-8095-48FA-926F-69845C91E35C;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"כעשרה לקטים יורדים בה ומעמיקים לתוך היער.";"

בהמשך האדם רואה רק יער***כעשרה לקטים יורדים בה ומעמיקים לתוך היער.***ביניים ""קֵרֶחוֺבְסְקִי"", ";6480;6522;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_BA5B2892-93CF-4FA1-AE97-2222CBBE18AE;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"יערות ותחנות ביניים זערוריות של מסילת ""אגמים – גלותין""";".

האדם תופס את מקומו***יערות ותחנות ביניים זערוריות של מסילת ""אגמים – גלותין""***הדיזל, לחלוף על יד ";11868;11922;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_502797D9-B9ED-4593-AA60-0F876F3FE6F7;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;כשהאוטובוס פונה מנתיב סובב מוסקבה לדרך ריאזאן;".

האדם יורד מן האוטובוס***כשהאוטובוס פונה מנתיב סובב מוסקבה לדרך ריאזאן***רק לקראת הכניסה לפיסגובו, ";12121;12166;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_20DA4CE1-3DFE-4518-BD16-6AEFD14EFFB8;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"האדם רואה אסופת מוניות שירות לבנות על יד תחנת ""שריוניצי"".";"  תחנת ""שריוניצי"" ממוקמת***האדם רואה אסופת מוניות שירות לבנות על יד תחנת ""שריוניצי"".***, בנוי מלבנים אדומות.

";3577;3634;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_84E0E4B6-76BC-4C19-9744-FEA198CA23F7;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"האדם רואה רק יער, אך כעבור זמן מה לצד תחנת ביניים ""שִמְעוֺנוֺבְסְקִי"" נראים גם כמה בתים";" .

האדם רואה מגרש ריק***האדם רואה רק יער, אך כעבור זמן מה לצד תחנת ביניים ""שִמְעוֺנוֺבְסְקִי"" נראים גם כמה בתים***ומעמיקים לתוך היער.

בהמשך ";6531;6618;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_B0A709DC-B570-4FBD-A4C4-93862E890E01;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;ברנש עליז,;" בודק כרטיסים.  פקח-ברנש תולה***ברנש עליז,***רואה יער.

הפקח, ";6975;6985;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_C47438C3-52FE-4B96-A192-B156052767DC;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;לו היה מעשן ― היה לבטח מדליק סיגריה, כפי שנהוג בקרב מעשנים כשהם שקועים בהרהורים.;" 

אך האדם אינו נמנה עם***לו היה מעשן ― היה לבטח מדליק סיגריה, כפי שנהוג בקרב מעשנים כשהם שקועים בהרהורים.***הרחוקים של העיר ליוברצי.  ";12352;12432;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_4F77087C-185D-42D0-95B7-937FD125C437;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"תחנת ""שריוניצי"" ממוקמת הרחק למדי מהעיר שריוניצי, כשניים-עשר קילומטרים מעברו השני של נהר מוסקבה, מוניות השירות הלבנות האלו מסיעות אנשים מהעיר שריוניצי לתחנת ""שריוניצי"" וחוזר חלילה.";"

האדם רואה בוטקה קטן ירוק***תחנת ""שריוניצי"" ממוקמת הרחק למדי מהעיר שריוניצי, כשניים-עשר קילומטרים מעברו השני של נהר מוסקבה, מוניות השירות הלבנות האלו מסיעות אנשים מהעיר שריוניצי לתחנת ""שריוניצי"" וחוזר חלילה.***תחנת ""שריוניצי"".  ";3636;3816;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_97368E53-2E7D-46C1-817D-A5B6BE833909;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"כנסייה גבוהה ויפה של שריוניצי ";"ושוב נרדם ומתעורר סופית רק***כנסייה גבוהה ויפה של שריוניצי ***קט כשהאוטובוס חולף על יד ";12041;12071;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_F34B6258-F86F-456E-8D9B-C5972DF9AE78;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"פקח-ברנש תולה באדם מבט שואל, האדם אומר: ""אגמים"", פקח-ברנש אומר: ארבעים ותשע וחצי, האדם מושיט לפקח-ברנש חמישים רובל, פקח-ברנש מחזיר לאדם חמישים קופייקי";" עודף ופיסת נייר עם אותיות***פקח-ברנש תולה באדם מבט שואל, האדם אומר: ""אגמים"", פקח-ברנש אומר: ארבעים ותשע וחצי, האדם מושיט לפקח-ברנש חמישים רובל, פקח-ברנש מחזיר לאדם חמישים קופייקי***עליז, בודק כרטיסים.  ";7001;7151;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_7FD4F58A-C8F7-4E92-9316-B3E08AABC763;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;מגרש ריק גדול שבשטחו, ככל הנראה, היה פעם מפעל או מחסן;".  על הקרקע ניתן להבחין***מגרש ריק גדול שבשטחו, ככל הנראה, היה פעם מפעל או מחסן***כמה בתים .

האדם רואה ";6634;6687;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_656A8BA7-6E56-41CB-986D-E696F8A84CC2;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;מעבר תת-קרקעי מתחת לפסי הרכבת;, עולה לאוטובוס נוסף וחוזר***מעבר תת-קרקעי מתחת לפסי הרכבת***מן האוטובוס, עובר ב;12200;12229;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_49492A5E-47C4-45A8-84AB-7E31F0C7785A;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;אך האדם אינו נמנה עם המעשנים, ולכן הוא לא מעשן, אלא פשוט מביט בחלון הפתוח;".  האדם בוהה בשמיים מעל***אך האדם אינו נמנה עם המעשנים, ולכן הוא לא מעשן, אלא פשוט מביט בחלון הפתוח***מעשנים כשהם שקועים בהרהורים. 

";12437;12510;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_B3EA58BD-356C-44D4-9C0A-290A0C710777;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"בוטקה קטן ירוק עם שלט ""מעבר 58""";".

האדם רואה אסופת מוסכים***בוטקה קטן ירוק עם שלט ""מעבר 58""***וחוזר חלילה.

האדם רואה ";3829;3860;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_BE8213F3-3686-4C5F-925F-0DB234740827;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"על הקרקע ניתן להבחין בשרידי מסד לֶבֶנִים ובמשטחי עץ ספוגי מים הנערמים מסביב.";"

אישה מבוגרת אחת אומרת לאישה***על הקרקע ניתן להבחין בשרידי מסד לֶבֶנִים ובמשטחי עץ ספוגי מים הנערמים מסביב.***פעם מפעל או מחסן.  ";6690;6767;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_25FBA93B-8662-44E4-A12C-4DF9CAB0F286;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"האדם חש כמעט בטוב. ";"

האדם רואה מבנה הקשור בדרך***האדם חש כמעט בטוב. ***ללא עצירה דרך היערות.  ";7838;7857;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_B26532E2-2846-4E78-95E7-1B3D812ED69F;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;חיוך אווילי קמעה מתפשט על פניו;.  לכאורה, אין לו***חיוך אווילי קמעה מתפשט על פניו***בוהה בשמיים מעל ליוברצי ו;12543;12573;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_5B3F3459-5390-43C8-98AB-F0DCB2F1521D;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;"אסופת מוסכים משונים על יד רציף ""אגם-לָבָנְסְקִי""";".  המוסכים הגוציים לא מתגודדים***אסופת מוסכים משונים על יד רציף ""אגם-לָבָנְסְקִי""***58"".

האדם רואה ";3875;3923;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_2133B4C5-0446-4ABB-8ECD-4E3AB7D23295;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;שמיים שחשכו כמעט לגמרי;" ובאורות הרחוקים של העיר ליוברצי***שמיים שחשכו כמעט לגמרי***על יד החלון ובוהה ב";12295;12317;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_7CCC6553-117D-4C30-B230-936D836A2252;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;ניתן היה להגיע לאגמים בדרך פשוטה בהרבה — באוטובוס מפיסגובו, אך משום מה האדם מעדיף את הדרך הזאת: תחילה לגלותין ולאחר מכן;", ברכבת הדיזל היערית האיטית***ניתן היה להגיע לאגמים בדרך פשוטה בהרבה — באוטובוס מפיסגובו, אך משום מה האדם מעדיף את הדרך הזאת: תחילה לגלותין ולאחר מכן***תוך שעה ושבע-עשרה דקות.

";8167;8286;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/NotDescriptive;;"#FF272D";CATMA_7DED5A96-B505-43CE-B7FE-6B7F3A79978F;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;פיסת נייר עם אותיות ומספרים מודפסים וכתובים בכתב יד;".

האדם רואה תחנת ביניים***פיסת נייר עם אותיות ומספרים מודפסים וכתובים בכתב יד***לאדם חמישים קופייקי עודף ו";7158;7209;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_B3AF2145-09FE-45EE-994D-C3DB841EE92B;;;
"tag=""%""@2022-01-31T12:52:19.162";D_6270DCE2-EFCE-41AC-A34A-8A3D77C88349;חברו של האדם - דמיטרי דנילוב;13022;אורות הרחוקים של העיר ליוברצי;.  לו היה מעשן ―***אורות הרחוקים של העיר ליוברצי***בשמיים שחשכו כמעט לגמרי וב;12320;12349;C_DD757B9F-D110-4D6D-8D82-F70C5C6F2BE2;חברו של האדם - דמיטרי דנילוב Default Annotations;/Descriptive;;"#38FF6C";CATMA_87CD7B62-3F1F-4ABA-AF1E-B56297AA0E48;;;
